,,,duration,bytes
92006470,2021-12-22,"T-Mobile USA, Inc",75560,2424646
92006470,2021-12-23,"T-Mobile USA, Inc",75559,2336287
92006470,2021-12-24,"T-Mobile USA, Inc",100746,3084876
92006470,2021-12-25,"T-Mobile USA, Inc",75559,2225214
92006470,2021-12-26,"T-Mobile USA, Inc",100746,3038612
92006470,2021-12-27,"T-Mobile USA, Inc",75559,2537702
92006470,2021-12-28,"T-Mobile USA, Inc",100746,3212979
92006470,2021-12-29,"T-Mobile USA, Inc",75559,2453294
92006470,2021-12-30,"T-Mobile USA, Inc",100746,3373759
92006470,2021-12-31,"T-Mobile USA, Inc",75559,2308840
92006470,2022-01-01,"T-Mobile USA, Inc",75559,2231106
92006470,2022-01-02,AT&T Mobility,75566,2779444
92006470,2022-01-02,"T-Mobile USA, Inc",24815,886888
92006470,2022-01-03,AT&T Mobility,75559,2274966
92006470,2022-01-04,AT&T Mobility,100746,3159353
92006470,2022-01-05,AT&T Mobility,81086,2705894
92006470,2022-01-06,AT&T Mobility,75559,2054655
92006470,2022-01-07,AT&T Mobility,104701,3768797
92006470,2022-01-08,AT&T Mobility,75559,2025069
92006470,2022-01-09,AT&T Mobility,75560,2445697
92006470,2022-01-10,AT&T Mobility,100745,3127391
92006470,2022-01-11,AT&T Mobility,75559,2294680
92006470,2022-01-12,AT&T Mobility,97380,72297745
92006470,2022-01-13,AT&T Mobility,75559,2606535
92006470,2022-01-14,AT&T Mobility,100746,2953623
92006470,2022-01-15,AT&T Mobility,75559,2028271
92006470,2022-01-16,AT&T Mobility,100746,3450064
92006470,2022-01-17,AT&T Mobility,25187,580229
92006477,2021-11-25,"T-Mobile USA, Inc",100746,18816
92006477,2021-11-26,"T-Mobile USA, Inc",75560,14112
92006477,2021-11-27,AT&T Mobility,46964,8736
92006477,2021-11-27,"T-Mobile USA, Inc",56429,10416
92006477,2021-11-28,AT&T Mobility,75559,14112
92006477,2021-11-29,AT&T Mobility,100747,18816
92006477,2021-11-30,AT&T Mobility,75559,14112
92006477,2021-12-01,AT&T Mobility,75560,14112
92006477,2021-12-02,AT&T Mobility,97606,18312
92006477,2021-12-03,AT&T Mobility,43558,8736
92006477,2021-12-03,"T-Mobile USA, Inc",46790,8736
92006477,2021-12-04,"T-Mobile USA, Inc",93273,17304
92006477,2021-12-05,"T-Mobile USA, Inc",75559,14112
92006477,2021-12-06,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-07,"T-Mobile USA, Inc",100746,18816
92006477,2021-12-08,AT&T Mobility,71977,13440
92006477,2021-12-08,"T-Mobile USA, Inc",1705,336
92006477,2021-12-09,AT&T Mobility,100746,18816
92006477,2021-12-10,AT&T Mobility,82137,15456
92006477,2021-12-11,AT&T Mobility,75559,14112
92006477,2021-12-12,AT&T Mobility,100746,18816
92006477,2021-12-13,AT&T Mobility,60498,11592
92006477,2021-12-13,"T-Mobile USA, Inc",25193,4704
92006477,2021-12-14,"T-Mobile USA, Inc",75559,14112
92006477,2021-12-15,"T-Mobile USA, Inc",96493,17808
92006477,2021-12-16,"T-Mobile USA, Inc",87694,18576
92006477,2021-12-17,"T-Mobile USA, Inc",82689,15792
92006477,2021-12-18,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-19,AT&T Mobility,2259,504
92006477,2021-12-19,"T-Mobile USA, Inc",89432,16632
92006477,2021-12-20,AT&T Mobility,76,0
92006477,2021-12-20,"T-Mobile USA, Inc",97161,18144
92006477,2021-12-21,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-22,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-23,"T-Mobile USA, Inc",88966,17368
92006477,2021-12-24,"T-Mobile USA, Inc",87700,18544
92006477,2021-12-25,"T-Mobile USA, Inc",87712,18712
92006477,2021-12-26,"T-Mobile USA, Inc",87711,18376
92006477,2021-12-27,"T-Mobile USA, Inc",90385,19552
92006477,2021-12-28,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-29,"T-Mobile USA, Inc",100746,18816
92006477,2021-12-30,"T-Mobile USA, Inc",75560,14112
92006477,2021-12-31,"T-Mobile USA, Inc",100746,18816
92006477,2022-01-01,"T-Mobile USA, Inc",75560,14112
92006477,2022-01-02,"T-Mobile USA, Inc",82936,15288
92006477,2022-01-03,"T-Mobile USA, Inc",100746,18816
92006477,2022-01-04,"T-Mobile USA, Inc",69111,12768
92006477,2022-01-05,AT&T Mobility,71976,13440
92006477,2022-01-05,"T-Mobile USA, Inc",25949,4872
92006477,2022-01-06,AT&T Mobility,75559,14112
92006477,2022-01-07,AT&T Mobility,55460,10920
92006477,2022-01-07,"T-Mobile USA, Inc",46963,8736
92006477,2022-01-08,AT&T Mobility,2812,504
92006477,2022-01-08,"T-Mobile USA, Inc",83231,15456
92006477,2022-01-09,"T-Mobile USA, Inc",75560,14112
92006477,2022-01-10,"T-Mobile USA, Inc",88639,17168
92006477,2022-01-11,"T-Mobile USA, Inc",84717,17504
92006477,2022-01-12,"T-Mobile USA, Inc",70092,16256
92006477,2022-01-13,AT&T Mobility,46805,8736
92006477,2022-01-13,"T-Mobile USA, Inc",53125,11668
92006477,2022-01-14,AT&T Mobility,40890,7728
92006477,2022-01-14,"T-Mobile USA, Inc",46790,8736
92006477,2022-01-15,"T-Mobile USA, Inc",75559,14112
92006477,2022-01-16,"T-Mobile USA, Inc",86821,15960
92006477,2022-01-17,"T-Mobile USA, Inc",25187,4704
92006478,2021-11-25,"T-Mobile USA, Inc",100745,3605832
92006478,2021-11-26,"T-Mobile USA, Inc",75560,3011170
92006478,2021-11-27,"T-Mobile USA, Inc",75559,2613176
92006478,2021-11-28,"T-Mobile USA, Inc",100746,3569929
92006478,2021-11-29,"T-Mobile USA, Inc",75559,3234807
92006478,2021-11-30,"T-Mobile USA, Inc",100746,4000434
92006478,2021-12-01,"T-Mobile USA, Inc",75560,2662331
92006478,2021-12-02,"T-Mobile USA, Inc",100745,4085713
92006478,2021-12-03,"T-Mobile USA, Inc",75560,2783670
92006478,2021-12-04,"T-Mobile USA, Inc",75559,3437169
92006478,2021-12-05,"T-Mobile USA, Inc",86834,3534703
92006478,2021-12-06,AT&T Mobility,97336,4212935
92006478,2021-12-06,"T-Mobile USA, Inc",7053,404383
92006478,2021-12-07,AT&T Mobility,75559,2741717
92006478,2021-12-08,AT&T Mobility,100746,3679297
92006478,2021-12-09,AT&T Mobility,75559,3558314
92006478,2021-12-10,AT&T Mobility,75559,3035597
92006478,2021-12-11,AT&T Mobility,100746,4069850
92006478,2021-12-12,AT&T Mobility,75560,3371507
92006478,2021-12-13,AT&T Mobility,100745,4232508
92006478,2021-12-14,AT&T Mobility,75560,3215677
92006478,2021-12-15,AT&T Mobility,100746,4231206
92006478,2021-12-16,AT&T Mobility,75559,3293876
92006478,2021-12-17,AT&T Mobility,75559,3460385
92006478,2021-12-18,AT&T Mobility,100746,4160404
92006478,2021-12-19,AT&T Mobility,75560,3321255
92006478,2021-12-20,AT&T Mobility,100745,4492600
92006478,2021-12-21,AT&T Mobility,75560,2754694
92006478,2021-12-22,AT&T Mobility,100746,6140860
92006478,2021-12-23,AT&T Mobility,75559,3434297
92006478,2021-12-24,AT&T Mobility,75559,3377728
92006478,2021-12-25,AT&T Mobility,100746,4233584
92006478,2021-12-26,AT&T Mobility,75559,3197682
92006478,2021-12-27,AT&T Mobility,100746,4143225
92006478,2021-12-28,AT&T Mobility,75560,3070035
92006478,2021-12-29,AT&T Mobility,94931,4612121
92006478,2021-12-30,AT&T Mobility,75562,2843083
92006478,2021-12-31,AT&T Mobility,100746,4856174
92006478,2022-01-01,AT&T Mobility,67702,2715474
92006478,2022-01-02,AT&T Mobility,100746,4501388
92006478,2022-01-03,AT&T Mobility,76176,3050921
92006478,2022-01-04,AT&T Mobility,100746,4152291
92006478,2022-01-05,AT&T Mobility,75559,2836396
92006478,2022-01-06,AT&T Mobility,90307,3271165
92006478,2022-01-07,AT&T Mobility,75560,2542944
92006478,2022-01-08,AT&T Mobility,100746,3670949
92006478,2022-01-09,AT&T Mobility,75559,3021906
92006478,2022-01-10,AT&T Mobility,100746,3861850
92006478,2022-01-11,AT&T Mobility,75559,2927915
92006478,2022-01-12,AT&T Mobility,19684,1046120
92006478,2022-01-12,"T-Mobile USA, Inc",56065,2234853
92006478,2022-01-13,AT&T Mobility,97998,62250365
92006478,2022-01-14,AT&T Mobility,75560,3118196
92006478,2022-01-15,AT&T Mobility,100746,4059681
92006478,2022-01-16,AT&T Mobility,75559,3330601
92006478,2022-01-17,AT&T Mobility,50373,1727895
92006485,2021-11-25,"T-Mobile USA, Inc",75559,2489175
92006485,2021-11-26,"T-Mobile USA, Inc",98951,3423171
92006485,2021-11-27,"T-Mobile USA, Inc",913,0
92006485,2021-11-28,"T-Mobile USA, Inc",46921,1492888
92006485,2021-11-29,"T-Mobile USA, Inc",75559,2589264
92006485,2021-11-30,"T-Mobile USA, Inc",100746,3208805
92006485,2021-12-01,"T-Mobile USA, Inc",75559,2417869
92006485,2021-12-02,"T-Mobile USA, Inc",75559,2371598
92006485,2021-12-03,"T-Mobile USA, Inc",100746,3479597
92006485,2021-12-04,"T-Mobile USA, Inc",75559,2338814
92006485,2021-12-05,"T-Mobile USA, Inc",100746,3489362
92006485,2021-12-06,"T-Mobile USA, Inc",70343,2586749
92006485,2021-12-07,"T-Mobile USA, Inc",85126,2890308
92006485,2021-12-08,"T-Mobile USA, Inc",100746,3390691
92006485,2021-12-09,"T-Mobile USA, Inc",75559,2337182
92006485,2021-12-10,"T-Mobile USA, Inc",100745,3713995
92006485,2021-12-11,"T-Mobile USA, Inc",75560,2701030
92006485,2021-12-12,"T-Mobile USA, Inc",100745,3979359
92006485,2021-12-13,"T-Mobile USA, Inc",75559,2389096
92006485,2021-12-14,"T-Mobile USA, Inc",75560,2845764
92006485,2021-12-15,"T-Mobile USA, Inc",100745,3833375
92006485,2021-12-16,"T-Mobile USA, Inc",75559,2914201
92006485,2021-12-17,"T-Mobile USA, Inc",100746,3793717
92006485,2021-12-18,"T-Mobile USA, Inc",75559,2780817
92006485,2021-12-19,"T-Mobile USA, Inc",100746,3173033
92006485,2021-12-20,"T-Mobile USA, Inc",75559,2397241
92006485,2021-12-21,"T-Mobile USA, Inc",75559,2803137
92006485,2021-12-22,"T-Mobile USA, Inc",100746,2940304
92006485,2021-12-23,"T-Mobile USA, Inc",75559,2600112
92006485,2021-12-24,"T-Mobile USA, Inc",100745,3380740
92006485,2021-12-25,"T-Mobile USA, Inc",75634,2719233
92006485,2021-12-26,"T-Mobile USA, Inc",100671,3291924
92006485,2021-12-27,"T-Mobile USA, Inc",75559,2541859
92006485,2021-12-28,"T-Mobile USA, Inc",100746,3407325
92006485,2021-12-29,"T-Mobile USA, Inc",75559,2587884
92006485,2021-12-30,"T-Mobile USA, Inc",75559,2636301
92006485,2021-12-31,"T-Mobile USA, Inc",100746,3528785
92006485,2022-01-01,"T-Mobile USA, Inc",75559,2745058
92006485,2022-01-02,"T-Mobile USA, Inc",100745,3653166
92006485,2022-01-03,"T-Mobile USA, Inc",75560,2768367
92006485,2022-01-04,"T-Mobile USA, Inc",100745,3495386
92006485,2022-01-05,"T-Mobile USA, Inc",75560,2518325
92006485,2022-01-06,AT&T Mobility,21706,684174
92006485,2022-01-06,"T-Mobile USA, Inc",52186,1720234
92006485,2022-01-07,AT&T Mobility,105736,283096918
92006485,2022-01-08,AT&T Mobility,75560,2759821
92006485,2022-01-09,AT&T Mobility,96393,2895793
92006485,2022-01-10,AT&T Mobility,75560,2728332
92006485,2022-01-11,AT&T Mobility,100745,3128786
92006485,2022-01-12,AT&T Mobility,75559,2555900
92006485,2022-01-13,AT&T Mobility,75559,2566660
92006485,2022-01-14,AT&T Mobility,100263,63213532
92006485,2022-01-15,AT&T Mobility,75559,2692637
92006485,2022-01-16,AT&T Mobility,100745,3520081
92006485,2022-01-17,AT&T Mobility,25187,775300
92006489,2021-11-25,AT&T Mobility,100882,3394955
92006489,2021-11-26,AT&T Mobility,73659,2621486
92006489,2021-11-27,AT&T Mobility,98108,3453270
92006489,2021-11-28,AT&T Mobility,68906,2938834
92006489,2021-11-29,AT&T Mobility,100325,3836264
92006489,2021-11-30,AT&T Mobility,91074,3682943
92006489,2021-12-01,AT&T Mobility,69016,2615461
92006489,2021-12-02,AT&T Mobility,101985,3361951
92006489,2021-12-03,AT&T Mobility,91267,3077652
92006489,2021-12-04,AT&T Mobility,65368,2782564
92006489,2021-12-05,AT&T Mobility,94484,4066058
92006489,2021-12-06,AT&T Mobility,9217,392642
92006489,2021-12-06,"T-Mobile USA, Inc",75543,3223755
92006489,2021-12-07,"T-Mobile USA, Inc",78971,5074351
92006489,2021-12-08,AT&T Mobility,86532,3769847
92006489,2021-12-09,AT&T Mobility,80048,3322315
92006489,2021-12-09,"T-Mobile USA, Inc",19583,2925765
92006489,2021-12-10,AT&T Mobility,80299,3505577
92006489,2021-12-11,AT&T Mobility,94173,3846404
92006489,2021-12-12,AT&T Mobility,74792,3560375
92006489,2021-12-13,AT&T Mobility,84680,3838309
92006489,2021-12-14,AT&T Mobility,94834,3942734
92006489,2021-12-15,AT&T Mobility,86293,3660985
92006489,2021-12-16,AT&T Mobility,74533,3042066
92006489,2021-12-17,AT&T Mobility,102369,4690827
92006489,2021-12-18,AT&T Mobility,88688,3731205
92006489,2021-12-19,AT&T Mobility,76348,3096873
92006489,2021-12-20,AT&T Mobility,89223,3686772
92006489,2021-12-21,AT&T Mobility,82058,3201418
92006489,2021-12-22,AT&T Mobility,93567,3580236
92006489,2021-12-23,AT&T Mobility,74214,4227534
92006489,2021-12-24,AT&T Mobility,87630,3288611
92006489,2021-12-25,AT&T Mobility,90599,3105133
92006489,2021-12-26,AT&T Mobility,80506,3235179
92006489,2021-12-27,AT&T Mobility,89866,3177569
92006489,2021-12-28,AT&T Mobility,102473,3642054
92006489,2021-12-29,AT&T Mobility,66079,2367713
92006489,2021-12-30,AT&T Mobility,99141,3991964
92006489,2021-12-31,AT&T Mobility,74996,2786878
92006489,2022-01-01,AT&T Mobility,103868,3583601
92006489,2022-01-02,AT&T Mobility,70368,2095924
92006489,2022-01-03,AT&T Mobility,103479,3846190
92006489,2022-01-04,AT&T Mobility,89700,3424350
92006489,2022-01-05,AT&T Mobility,79307,2632336
92006489,2022-01-06,AT&T Mobility,74624,2719623
92006489,2022-01-07,AT&T Mobility,99058,3729423
92006489,2022-01-08,AT&T Mobility,90584,3233727
92006489,2022-01-09,AT&T Mobility,71713,2815820
92006489,2022-01-10,AT&T Mobility,91486,3673935
92006489,2022-01-11,AT&T Mobility,75125,2678525
92006489,2022-01-12,AT&T Mobility,100747,3962085
92006489,2022-01-13,AT&T Mobility,83033,60907671
92006489,2022-01-14,AT&T Mobility,75559,2746616
92006489,2022-01-15,AT&T Mobility,93568,3652403
92006489,2022-01-16,AT&T Mobility,86423,4256706
92006489,2022-01-17,AT&T Mobility,41156,1528178
92006491,2021-11-25,"T-Mobile USA, Inc",100747,3250238
92006491,2021-11-26,"T-Mobile USA, Inc",75559,2464964
92006491,2021-11-27,"T-Mobile USA, Inc",100746,2861347
92006491,2021-11-28,"T-Mobile USA, Inc",75560,2450601
92006491,2021-11-29,"T-Mobile USA, Inc",75560,2271311
92006491,2021-11-30,"T-Mobile USA, Inc",100746,3190668
92006491,2021-12-01,"T-Mobile USA, Inc",75560,2316523
92006491,2021-12-02,"T-Mobile USA, Inc",100746,3121477
92006491,2021-12-03,"T-Mobile USA, Inc",75559,2445875
92006491,2021-12-04,"T-Mobile USA, Inc",100747,3220594
92006491,2021-12-05,"T-Mobile USA, Inc",75559,2347623
92006491,2021-12-06,"T-Mobile USA, Inc",75560,2295272
92006491,2021-12-07,"T-Mobile USA, Inc",84564,2616261
92006491,2021-12-08,"T-Mobile USA, Inc",100745,3258705
92006491,2021-12-09,"T-Mobile USA, Inc",75560,2410240
92006491,2021-12-10,"T-Mobile USA, Inc",100740,17388828
92006491,2021-12-11,"T-Mobile USA, Inc",75560,2167999
92006491,2021-12-12,"T-Mobile USA, Inc",100746,3330830
92006491,2021-12-13,"T-Mobile USA, Inc",75560,2417908
92006491,2021-12-14,"T-Mobile USA, Inc",75560,2482148
92006491,2021-12-15,"T-Mobile USA, Inc",100746,3611317
92006491,2021-12-16,"T-Mobile USA, Inc",75559,2529853
92006491,2021-12-17,"T-Mobile USA, Inc",100747,3529716
92006491,2021-12-18,"T-Mobile USA, Inc",75559,2189571
92006491,2021-12-19,"T-Mobile USA, Inc",100746,3017965
92006491,2021-12-20,"T-Mobile USA, Inc",75560,2423456
92006491,2021-12-21,"T-Mobile USA, Inc",75560,2367072
92006491,2021-12-22,"T-Mobile USA, Inc",100746,3457709
92006491,2021-12-23,"T-Mobile USA, Inc",75560,2595574
92006491,2021-12-24,"T-Mobile USA, Inc",100746,3350786
92006491,2021-12-25,"T-Mobile USA, Inc",75631,2278874
92006491,2021-12-26,"T-Mobile USA, Inc",100675,3315687
92006491,2021-12-27,"T-Mobile USA, Inc",75559,2342852
92006491,2021-12-28,"T-Mobile USA, Inc",100747,3392441
92006491,2021-12-29,"T-Mobile USA, Inc",75559,2584063
92006491,2021-12-30,"T-Mobile USA, Inc",87435,2782857
92006491,2021-12-31,"T-Mobile USA, Inc",75559,2457041
92006491,2022-01-01,"T-Mobile USA, Inc",100746,3028758
92006491,2022-01-02,"T-Mobile USA, Inc",75560,2191086
92006491,2022-01-03,AT&T Mobility,62308,2035731
92006491,2022-01-03,"T-Mobile USA, Inc",25956,1037542
92006491,2022-01-04,AT&T Mobility,96873,3263749
92006491,2022-01-05,AT&T Mobility,72476,2395788
92006491,2022-01-06,AT&T Mobility,93370,2906870
92006491,2022-01-07,AT&T Mobility,75309,2514159
92006491,2022-01-08,AT&T Mobility,95361,2857541
92006491,2022-01-09,AT&T Mobility,78410,2794572
92006491,2022-01-10,AT&T Mobility,84297,2671164
92006491,2022-01-11,AT&T Mobility,104141,3110034
92006491,2022-01-12,AT&T Mobility,80379,2404793
92006491,2022-01-13,AT&T Mobility,86523,69699254
92006491,2022-01-14,AT&T Mobility,84497,20376743
92006491,2022-01-15,AT&T Mobility,75885,20645389
92006491,2022-01-16,AT&T Mobility,96710,44320060
92006491,2022-01-17,AT&T Mobility,25186,739157
92006509,2021-11-25,"T-Mobile USA, Inc",100745,2782168
92006509,2021-11-26,"T-Mobile USA, Inc",75560,2328963
92006509,2021-11-27,"T-Mobile USA, Inc",100745,3102136
92006509,2021-11-28,"T-Mobile USA, Inc",75559,2171459
92006509,2021-11-29,"T-Mobile USA, Inc",75560,2764305
92006509,2021-11-30,"T-Mobile USA, Inc",100745,3000650
92006509,2021-12-01,"T-Mobile USA, Inc",75559,2334459
92006509,2021-12-02,"T-Mobile USA, Inc",100746,2933517
92006509,2021-12-03,"T-Mobile USA, Inc",75559,2007858
92006509,2021-12-04,"T-Mobile USA, Inc",100746,3125197
92006509,2021-12-05,"T-Mobile USA, Inc",75559,2334959
92006509,2021-12-06,"T-Mobile USA, Inc",75559,2425692
92006509,2021-12-07,"T-Mobile USA, Inc",84649,2526809
92006509,2021-12-08,"T-Mobile USA, Inc",97162,3091718
92006509,2021-12-09,"T-Mobile USA, Inc",75559,2110370
92006509,2021-12-10,"T-Mobile USA, Inc",100745,3261498
92006509,2021-12-11,"T-Mobile USA, Inc",75560,2353626
92006509,2021-12-12,"T-Mobile USA, Inc",100745,3186944
92006509,2021-12-13,"T-Mobile USA, Inc",75559,2116670
92006509,2021-12-14,"T-Mobile USA, Inc",100746,2905617
92006509,2021-12-15,"T-Mobile USA, Inc",75559,2101158
92006509,2021-12-16,"T-Mobile USA, Inc",75559,2244486
92006509,2021-12-17,"T-Mobile USA, Inc",100746,3078038
92006509,2021-12-18,"T-Mobile USA, Inc",75559,2269720
92006509,2021-12-19,"T-Mobile USA, Inc",100746,3012482
92006509,2021-12-20,"T-Mobile USA, Inc",75559,2151393
92006509,2021-12-21,"T-Mobile USA, Inc",100745,3079858
92006509,2021-12-22,"T-Mobile USA, Inc",75560,2316287
92006509,2021-12-23,"T-Mobile USA, Inc",75559,2191379
92006509,2021-12-24,"T-Mobile USA, Inc",100745,2860120
92006509,2021-12-25,"T-Mobile USA, Inc",75560,2147213
92006509,2021-12-26,"T-Mobile USA, Inc",100745,3352420
92006509,2021-12-27,"T-Mobile USA, Inc",75559,2258391
92006509,2021-12-28,"T-Mobile USA, Inc",100746,3022947
92006509,2021-12-29,"T-Mobile USA, Inc",75559,2367115
92006509,2021-12-30,"T-Mobile USA, Inc",100746,3418469
92006509,2021-12-31,"T-Mobile USA, Inc",75559,2576565
92006509,2022-01-01,"T-Mobile USA, Inc",75559,2433964
92006509,2022-01-02,"T-Mobile USA, Inc",100745,3137275
92006509,2022-01-03,"T-Mobile USA, Inc",75560,2585205
92006509,2022-01-04,"T-Mobile USA, Inc",100745,3413753
92006509,2022-01-05,"T-Mobile USA, Inc",75559,2146676
92006509,2022-01-06,"T-Mobile USA, Inc",100746,2931356
92006509,2022-01-07,"T-Mobile USA, Inc",75559,2136257
92006509,2022-01-08,"T-Mobile USA, Inc",75559,2626879
92006509,2022-01-09,"T-Mobile USA, Inc",100746,3333965
92006509,2022-01-10,"T-Mobile USA, Inc",75559,2464293
92006509,2022-01-11,"T-Mobile USA, Inc",100746,3420481
92006509,2022-01-12,"T-Mobile USA, Inc",75559,2656776
92006509,2022-01-13,"T-Mobile USA, Inc",98952,61318107
92006509,2022-01-14,AT&T Mobility,72110,2098136
92006509,2022-01-14,"T-Mobile USA, Inc",10022,277517
92006509,2022-01-15,AT&T Mobility,75560,2256052
92006509,2022-01-16,AT&T Mobility,100745,3373202
92006509,2022-01-17,AT&T Mobility,25186,789940
92006510,2021-11-25,"T-Mobile USA, Inc",100746,3180784
92006510,2021-11-26,"T-Mobile USA, Inc",75559,2267303
92006510,2021-11-27,"T-Mobile USA, Inc",100746,3539398
92006510,2021-11-28,"T-Mobile USA, Inc",75560,2834064
92006510,2021-11-29,"T-Mobile USA, Inc",100746,3476713
92006510,2021-11-30,"T-Mobile USA, Inc",75559,2673164
92006510,2021-12-01,"T-Mobile USA, Inc",75560,2503988
92006510,2021-12-02,"T-Mobile USA, Inc",100746,3469174
92006510,2021-12-03,"T-Mobile USA, Inc",75560,2686106
92006510,2021-12-04,"T-Mobile USA, Inc",100746,3242758
92006510,2021-12-05,"T-Mobile USA, Inc",75559,2392163
92006510,2021-12-06,"T-Mobile USA, Inc",100747,3347283
92006510,2021-12-07,"T-Mobile USA, Inc",63089,1993682
92006510,2021-12-08,"T-Mobile USA, Inc",107280,3639710
92006510,2021-12-09,"T-Mobile USA, Inc",75559,2217824
92006510,2021-12-10,"T-Mobile USA, Inc",100746,3468139
92006510,2021-12-11,"T-Mobile USA, Inc",75560,2178763
92006510,2021-12-12,"T-Mobile USA, Inc",93458,3582535
92006510,2021-12-13,"T-Mobile USA, Inc",75560,2226743
92006510,2021-12-14,"T-Mobile USA, Inc",100746,3091722
92006510,2021-12-15,"T-Mobile USA, Inc",75559,2765302
92006510,2021-12-16,"T-Mobile USA, Inc",75560,2655328
92006510,2021-12-17,"T-Mobile USA, Inc",100746,3751631
92006510,2021-12-18,"T-Mobile USA, Inc",75560,2426858
92006510,2021-12-19,"T-Mobile USA, Inc",100746,3462675
92006510,2021-12-20,"T-Mobile USA, Inc",75559,2153409
92006510,2021-12-21,"T-Mobile USA, Inc",100746,3351463
92006510,2021-12-22,"T-Mobile USA, Inc",75560,3946990
92006510,2021-12-23,"T-Mobile USA, Inc",75559,2519028
92006510,2021-12-24,"T-Mobile USA, Inc",100746,3560136
92006510,2021-12-25,"T-Mobile USA, Inc",72016,2228156
92006510,2021-12-26,"T-Mobile USA, Inc",100692,3378024
92006510,2021-12-27,"T-Mobile USA, Inc",75560,2435891
92006510,2021-12-28,"T-Mobile USA, Inc",100746,3634853
92006510,2021-12-29,"T-Mobile USA, Inc",75559,2323567
92006510,2021-12-30,"T-Mobile USA, Inc",100746,3427467
92006510,2021-12-31,"T-Mobile USA, Inc",75560,2509258
92006510,2022-01-01,"T-Mobile USA, Inc",75560,2254570
